CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_CreditScore_interaction,Balance_EstimatedSalary_interaction,Age_Activity_interaction,Balance_Exited_interaction
623,France,Male,23,1,106012.2,2,0,1,191415.94,0,14329,20292424914.468,23,0.0
583,Spain,Female,40,4,0.0,2,1,0,114093.73,0,23320,0.0,0,0.0
698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0,26524,2914110311.431,0,0.0
615,France,Male,35,7,0.0,2,1,0,150784.29,0,21525,0.0,0,0.0
634,Germany,Female,53,3,113781.5,2,1,1,106345.05,1,33602,12100099306.575,53,113781.5
717,France,Female,28,1,90537.16,1,0,1,74800.99,0,20076,6772269199.788401,28,0.0
540,France,Male,37,6,0.0,2,1,0,141998.89,0,19980,0.0,0,0.0
627,Germany,Male,38,8,106922.92,2,0,1,84270.09,0,23826,9010404091.4628,38,0.0
648,France,Male,23,9,168372.52,1,1,0,134676.72,0,14904,22675858731.734398,0,0.0
685,Germany,Female,21,6,97956.5,1,1,1,164966.27,0,14385,16159518427.255,21,0.0
695,France,Male,43,1,100421.1,1,1,1,101141.28,0,29885,10156718593.008001,43,0.0
705,Spain,Female,40,5,203715.15,1,1,0,179978.68,1,28200,36664383793.002,0,203715.15
661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0,25779,5147684833.1766,0,0.0
603,France,Male,38,8,59360.77,1,1,1,191457.06,0,22914,11365038503.5362,38,0.0
635,Germany,Male,37,5,113488.68,1,1,0,95611.74,1,23495,10850850165.103199,0,113488.68
561,Spain,Female,28,3,0.0,2,1,0,191387.76,0,15708,0.0,0,0.0
850,Germany,Male,30,5,123210.56,2,1,1,102180.27,0,25500,12589688287.6512,30,0.0
556,France,Male,38,2,114756.14,1,1,0,193214.05,0,21128,22172498571.767,0,0.0
592,Spain,Male,55,8,85845.43,2,1,1,128918.42,0,32560,11067057199.820599,55,0.0
748,France,Male,44,4,112610.77,1,0,1,2048.55,0,32912,230688792.88350004,44,0.0
688,Spain,Female,46,3,0.0,2,0,1,104902.68,0,31648,0.0,46,0.0
640,Spain,Male,34,1,137523.02,1,0,0,24761.36,0,21760,3405257006.5072,0,0.0
595,France,Female,33,9,0.0,2,1,1,41447.86,0,19635,0.0,33,0.0
718,France,Male,35,3,97560.16,1,1,1,53511.74,0,25130,5220613916.2784,35,0.0
731,Spain,Male,25,8,96950.21,1,1,0,97877.92,0,18275,9489284898.363201,0,0.0
422,France,Male,41,6,153238.88,1,1,0,11663.09,0,17302,1787238848.9392002,0,0.0
535,France,Female,38,8,0.0,2,1,0,136620.64,0,20330,0.0,0,0.0
690,France,Male,54,5,0.0,1,1,0,12847.61,1,37260,0.0,0,0.0
797,France,Male,45,8,0.0,1,0,0,125110.02,0,35865,0.0,0,0.0
672,France,Female,45,9,0.0,1,1,1,92027.69,1,30240,0.0,45,0.0
771,Spain,Female,67,8,0.0,2,1,1,51219.8,0,51657,0.0,67,0.0
826,Spain,Male,41,5,146466.46,2,0,0,180934.67,0,33866,26500860606.1682,0,0.0
702,France,Male,40,3,148556.74,1,0,1,146056.29,0,28080,21697646298.8946,40,0.0
730,Spain,Male,42,4,0.0,2,0,1,85982.47,0,30660,0.0,42,0.0
709,France,Female,32,2,0.0,2,0,0,109681.29,0,22688,0.0,0,0.0
599,Germany,Male,25,7,108380.72,1,1,1,79005.95,0,14975,8562721745.283999,25,0.0
814,Germany,Male,29,1,131968.57,2,1,1,147693.92,0,23606,19490955420.094402,29,0.0
686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1,30870,4820994639.0276,0,74274.87
602,France,Female,33,8,0.0,2,1,1,112928.74,0,19866,0.0,33,0.0
600,France,Female,38,9,0.0,2,1,1,58855.85,0,22800,0.0,38,0.0
850,Spain,Male,39,6,206014.94,2,0,1,42774.84,1,33150,8812256096.1096,39,206014.94
686,France,Male,25,1,0.0,2,0,1,16459.37,0,17150,0.0,25,0.0
680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0,21080,22465547881.056004,31,0.0
605,France,Male,41,5,91612.91,1,1,1,28427.84,0,24805,2604357147.4144,41,0.0
623,France,Male,21,10,0.0,2,0,1,135851.3,0,13083,0.0,21,0.0
744,France,Female,38,9,0.0,2,0,0,20940.76,0,28272,0.0,0,0.0
470,Spain,Male,30,4,125385.01,1,1,0,68293.93,0,14100,8563035095.989299,0,0.0
587,Germany,Male,46,9,107850.82,1,1,0,139431.0,1,27002,15037747683.42,0,107850.82
779,France,Male,27,1,0.0,2,1,1,190623.02,0,21033,0.0,27,0.0
508,France,Male,49,7,122451.46,2,1,1,75808.1,0,24892,9282812524.826002,49,0.0
618,France,Male,37,2,168178.21,2,0,1,101273.23,0,22866,17031950542.318298,37,0.0
554,France,Female,48,7,0.0,2,1,1,63708.07,0,26592,0.0,48,0.0
625,France,Male,36,9,108546.16,3,1,0,133807.77,1,22500,14524319611.663198,0,108546.16
801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0,46458,2437351522.6159,58,0.0
582,France,Female,40,9,0.0,3,1,1,60954.45,0,23280,0.0,40,0.0
684,France,Female,48,3,73309.38,1,0,0,21228.34,1,32832,1556236443.8292,0,73309.38
833,Germany,Male,59,1,130854.59,1,1,1,30722.52,1,49147,4020182758.3668,59,130854.59
730,Spain,Female,39,6,140094.59,1,1,0,172450.04,1,28470,24159317649.2836,0,140094.59
693,France,Female,43,4,152341.55,1,1,0,9241.78,0,29799,1407907089.959,0,0.0
556,France,Male,26,4,0.0,1,1,0,195167.38,0,14456,0.0,0,0.0
648,Spain,Female,27,7,0.0,2,1,1,163060.43,0,17496,0.0,27,0.0
696,Germany,Female,35,4,174902.26,1,1,0,69079.85,0,24360,12082221885.461002,0,0.0
850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0,28900,13568757585.2906,0,0.0
439,France,Female,66,9,0.0,1,1,0,65535.56,0,28974,0.0,0,0.0
652,France,Female,74,5,0.0,2,1,1,937.15,0,48248,0.0,74,0.0
749,France,Female,27,9,0.0,2,1,0,132734.87,0,20223,0.0,0,0.0
626,Spain,Female,48,2,0.0,2,1,1,95794.98,0,30048,0.0,48,0.0
587,Spain,Male,42,5,120233.83,1,1,0,194890.33,0,24654,23432410805.8639,0,0.0
702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0,18252,8079048837.1191,26,0.0
563,France,Male,22,3,137583.04,1,0,1,5791.85,0,12386,796860330.2240001,22,0.0
598,Germany,Female,46,7,131769.04,1,0,0,184980.23,1,27508,24374667326.079205,0,131769.04
468,France,Male,22,2,0.0,2,1,0,28123.99,0,10296,0.0,0,0.0
769,Germany,Male,60,9,148846.39,1,1,0,192831.67,1,46140,28702297957.171303,0,148846.39
511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1,20440,24732809558.784,0,124401.6
636,France,Female,24,9,0.0,2,0,1,38830.72,0,15264,0.0,24,0.0
643,France,Female,46,6,0.0,2,0,0,106781.59,0,29578,0.0,0,0.0
671,Spain,Female,34,10,0.0,1,1,0,23235.38,0,22814,0.0,0,0.0
678,France,Female,48,2,0.0,2,1,1,32301.88,0,32544,0.0,48,0.0
437,France,Female,39,0,102721.49,1,0,0,22191.82,0,17043,2279576816.2118,0,0.0
516,Germany,Female,33,10,138847.9,1,1,1,127256.7,0,17028,17669325555.93,33,0.0
555,Spain,Male,50,7,128061.0,2,1,1,62375.1,0,27750,7987817681.099999,50,0.0
733,France,Male,42,9,150507.21,1,0,1,169964.12,0,30786,25580825501.3052,42,0.0
834,France,Female,49,2,131394.56,1,0,0,194365.76,1,40866,25538603514.265602,0,131394.56
633,France,Male,35,3,0.0,2,1,1,36249.76,0,22155,0.0,35,0.0
716,France,Male,31,8,109578.04,2,1,1,51503.51,0,22196,5643653678.9204,31,0.0
778,Germany,Female,48,3,102290.56,2,1,0,182691.31,0,37344,18687596407.0336,0,0.0
626,Germany,Male,35,4,88109.81,1,1,1,32825.5,0,21910,2892248568.1549997,35,0.0
628,Spain,Female,39,8,107553.33,1,1,0,117523.41,0,24492,12640034098.455301,0,0.0
850,France,Female,36,10,0.0,2,1,1,100750.03,0,30600,0.0,36,0.0
548,France,Female,36,3,0.0,1,1,0,65996.9,0,19728,0.0,0,0.0
726,Spain,Female,56,2,105473.74,1,1,1,46044.7,0,40656,4856506716.1779995,56,0.0
611,France,Male,28,2,0.0,2,0,0,25395.83,0,17108,0.0,0,0.0
777,France,Male,37,1,0.0,1,1,1,126837.72,0,28749,0.0,37,0.0
850,France,Male,34,6,0.0,1,0,1,52796.31,0,28900,0.0,34,0.0
570,Germany,Female,57,5,86568.75,1,0,1,103660.31,0,32490,8973743461.3125,57,0.0
727,France,Male,35,5,136364.46,1,0,0,142754.71,0,25445,19466668941.606598,0,0.0
534,France,Female,55,8,116973.26,3,1,0,122066.5,1,29370,14278516441.789999,0,116973.26
746,France,Male,48,5,165282.42,1,1,0,153786.46,1,35808,25418198272.0332,0,165282.42
691,France,Female,33,6,0.0,2,1,1,100408.31,0,22803,0.0,33,0.0
689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0,26182,1474296584.2575,38,0.0
656,France,Male,40,2,0.0,2,1,1,180553.48,0,26240,0.0,40,0.0
540,France,Male,41,3,0.0,2,1,0,121098.65,0,22140,0.0,0,0.0
669,France,Male,46,3,0.0,2,0,1,8487.75,0,30774,0.0,46,0.0
731,France,Male,30,7,0.0,2,1,1,184581.68,0,21930,0.0,30,0.0
616,France,Male,31,1,0.0,2,1,1,54706.75,0,19096,0.0,31,0.0
499,Spain,Female,53,1,75225.53,2,0,0,144849.1,1,26447,10896350317.523,0,75225.53
790,Germany,Male,24,7,107418.27,1,0,1,160450.21,0,18960,17235283979.3367,24,0.0
599,Germany,Male,33,2,51949.95,2,1,0,85045.92,0,19767,4418131291.7039995,0,0.0
603,France,Male,44,9,0.0,1,1,0,138328.24,0,26532,0.0,0,0.0
710,France,Male,38,3,130588.82,1,1,1,154997.64,0,26980,20240958910.384804,38,0.0
516,Spain,Female,33,3,0.0,2,1,1,58685.59,0,17028,0.0,33,0.0
636,France,Female,20,10,124266.86,1,0,0,100566.81,0,12720,12497121698.9166,0,0.0
850,France,Female,81,1,0.0,2,1,1,59568.24,0,68850,0.0,81,0.0
823,France,Male,71,5,149105.08,1,0,1,162683.06,0,58433,24256870675.944798,71,0.0
739,Germany,Male,40,5,149131.03,3,1,1,60036.99,1,29560,8953378156.7997,40,149131.03
728,France,Female,46,2,109705.52,1,1,0,20276.87,1,33488,2224484567.3224,0,109705.52
665,Spain,Female,51,8,0.0,1,1,1,38928.48,1,33915,0.0,51,0.0
745,France,Male,46,2,122220.19,1,1,1,118024.1,0,34270,14424927926.579,46,0.0
727,France,Male,34,10,0.0,2,1,1,198637.34,0,24718,0.0,34,0.0
790,Spain,Female,46,9,0.0,1,0,0,14679.81,1,36340,0.0,0,0.0
655,Spain,Male,38,9,0.0,1,0,1,90490.33,0,24890,0.0,38,0.0
836,Germany,Female,32,4,109196.67,2,1,0,55218.02,0,26752,6029623907.9934,0,0.0
579,France,Male,38,8,0.0,2,0,0,91763.67,0,22002,0.0,0,0.0
452,Germany,Male,52,1,98443.14,2,0,0,92033.98,0,23504,9060113977.8972,0,0.0
741,France,Female,64,2,69311.16,1,1,1,59237.72,0,47424,4105835088.9552,64,0.0
454,France,Male,34,4,0.0,2,1,0,198817.72,0,15436,0.0,0,0.0
764,France,Female,24,0,0.0,2,1,0,88724.49,0,18336,0.0,0,0.0
670,France,Female,54,2,95507.12,1,1,1,63213.31,0,36180,6037321183.7671995,54,0.0
594,France,Female,31,0,79340.95,1,1,0,78255.86,0,18414,6208894275.467,0,0.0
850,France,Male,30,6,86449.39,1,1,1,188809.23,0,25500,16322442759.869701,30,0.0
568,France,Male,51,4,0.0,3,1,1,66586.56,0,28968,0.0,51,0.0
668,France,Male,42,8,187534.79,1,1,1,32900.41,1,28056,6169971480.263901,42,187534.79
570,France,Female,36,3,0.0,2,1,0,92118.75,0,20520,0.0,0,0.0
538,Spain,Male,39,2,122773.5,2,1,1,58467.08,0,20982,7178208046.38,39,0.0
639,Spain,Male,34,7,149940.04,2,0,0,156648.81,0,21726,23487928837.3524,0,0.0
687,Spain,Female,72,4,0.0,2,1,1,50267.69,0,49464,0.0,72,0.0
733,France,Female,28,5,0.0,2,0,0,12761.16,0,20524,0.0,0,0.0
699,Germany,Female,41,1,200117.76,2,1,0,94142.35,0,28659,18839556203.136,0,0.0
509,Germany,Female,29,0,107712.57,2,1,1,92898.17,0,14761,10006300638.9969,29,0.0
651,Germany,Male,31,7,138008.06,2,1,0,129912.74,0,20181,17929005216.6844,0,0.0
541,France,Male,46,6,0.0,2,1,1,83456.67,0,24886,0.0,46,0.0
678,France,Male,26,3,0.0,2,1,0,4989.33,0,17628,0.0,0,0.0
692,France,Female,30,7,0.0,2,1,1,18826.34,0,20760,0.0,30,0.0
657,Spain,Female,22,6,0.0,3,0,1,168412.07,1,14454,0.0,22,0.0
760,France,Male,39,6,178585.46,1,1,0,67131.3,1,29640,11988674090.898,0,178585.46
730,Spain,Female,52,7,0.0,2,0,1,122398.84,0,37960,0.0,52,0.0
747,France,Female,34,10,0.0,2,1,1,50759.8,0,25398,0.0,34,0.0
787,France,Male,51,0,58137.08,1,0,1,142538.31,0,40137,8286761131.534801,51,0.0
667,Germany,Male,70,3,77356.92,2,1,1,20881.96,0,46690,1615364109.1632,70,0.0
805,Germany,Female,26,8,42712.87,2,1,1,28861.69,0,20930,1232765612.9503,26,0.0
757,France,Male,32,9,0.0,2,1,0,115950.96,0,24224,0.0,0,0.0
613,France,Male,26,4,100446.57,1,0,1,149653.81,0,15938,15032211901.931702,26,0.0
686,Germany,Female,38,2,93569.86,3,0,0,10137.34,1,26068,948549484.5724,0,93569.86
729,France,Male,30,9,0.0,2,1,0,151869.35,0,21870,0.0,0,0.0
691,France,Male,28,1,0.0,2,0,0,92865.41,0,19348,0.0,0,0.0
771,France,Female,41,10,108309.0,4,1,1,137510.41,1,31611,14893614996.69,41,108309.0
590,France,Male,43,8,0.0,2,1,1,143628.31,0,25370,0.0,43,0.0
405,France,Male,39,10,0.0,1,1,0,160810.85,1,15795,0.0,0,0.0
652,Germany,Female,37,9,145219.3,1,1,0,159132.83,0,24124,23109158179.618996,0,0.0
694,Spain,Female,35,7,0.0,1,1,0,133570.43,1,24290,0.0,0,0.0
790,Spain,Male,32,3,0.0,1,1,0,91044.47,0,25280,0.0,0,0.0
785,France,Female,39,1,130147.98,1,1,0,163798.41,1,30615,21318032188.7118,0,130147.98
444,France,Male,34,2,144318.97,1,1,0,112668.06,0,15096,16260138371.0982,0,0.0
694,Spain,Male,31,5,0.0,1,1,0,35593.18,0,21514,0.0,0,0.0
667,Spain,Female,39,2,0.0,2,1,0,40721.24,1,26013,0.0,0,0.0
781,Germany,Male,35,7,92526.15,2,1,1,173837.54,0,27335,16084518301.671,35,0.0
781,France,Female,27,7,186558.55,1,1,1,175071.29,1,21087,32661046009.0295,27,186558.55
690,France,Female,36,6,110480.48,1,0,0,81292.33,0,24840,8981215638.7184,0,0.0
655,France,Male,27,10,0.0,2,1,0,51620.94,0,17685,0.0,0,0.0
787,France,Male,33,1,126588.81,2,0,1,62163.53,0,25971,7869207288.099299,33,0.0
671,Germany,Male,51,3,96891.46,1,1,0,176403.33,1,34221,17091976192.5618,0,96891.46
678,France,Male,38,3,0.0,2,1,0,66561.6,0,25764,0.0,0,0.0
586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0,19924,3371732189.9261003,0,0.0
693,France,Female,38,3,0.0,2,0,0,78133.48,1,26334,0.0,0,0.0
615,France,Male,30,7,0.0,2,1,1,156346.84,0,18450,0.0,30,0.0
704,France,Male,39,2,111525.02,1,1,0,199484.96,0,27456,22247564153.6992,0,0.0
676,Spain,Female,30,5,0.0,2,0,0,179066.58,0,20280,0.0,0,0.0
690,France,Male,29,5,0.0,2,1,0,108577.97,0,20010,0.0,0,0.0
773,Germany,Male,34,10,126979.75,1,0,0,36823.28,0,26282,4675810888.58,0,0.0
625,Germany,Male,56,0,148507.24,1,1,0,46824.08,1,35000,6953714886.3392,0,148507.24
842,Spain,Female,44,2,112652.08,2,1,0,126644.98,0,37048,14266820418.5584,0,0.0
579,Spain,Male,33,1,0.0,2,1,1,54816.57,0,19107,0.0,33,0.0
696,France,Male,28,4,172646.82,1,1,1,116471.43,0,19488,20108422010.3526,28,0.0
724,Germany,Male,30,7,115315.04,1,1,0,15216.53,0,21720,1754694765.6112,0,0.0
634,Spain,Female,41,4,0.0,2,1,1,164549.74,0,25994,0.0,41,0.0
720,France,Female,45,1,102882.4,2,1,1,35633.15,1,32400,3666023991.56,45,102882.4
799,France,Female,22,8,174185.98,2,0,1,192633.85,0,17578,33554115943.423004,22,0.0
573,France,Female,36,1,0.0,1,1,1,56905.38,0,20628,0.0,36,0.0
832,Germany,Female,40,9,107648.94,2,1,1,134638.97,0,33280,14493742403.191801,40,0.0
557,Spain,Male,48,10,0.0,2,1,1,185094.48,0,26736,0.0,48,0.0
614,Spain,Female,25,10,75212.28,1,1,0,58965.04,0,15350,4434895098.6912,0,0.0
842,France,Female,37,4,132446.08,2,1,0,87071.18,1,31154,11532236471.974398,0,132446.08
543,Germany,Male,30,6,73481.05,1,1,1,176692.65,0,16290,12983561449.2825,30,0.0
645,Spain,Male,49,2,0.0,2,0,0,10023.15,0,31605,0.0,0,0.0
466,Germany,Female,56,2,111920.13,3,1,0,197634.11,1,26096,22119235283.6343,0,111920.13
643,France,Female,31,3,167949.48,1,1,0,143162.34,0,19933,24044040558.583202,0,0.0
699,Spain,Male,31,8,125927.51,2,1,0,147661.47,0,21669,18594641240.0397,0,0.0
463,Spain,Female,35,2,0.0,2,1,1,1950.93,0,16205,0.0,35,0.0
583,France,Male,39,1,129299.28,2,1,0,73107.6,0,22737,9452760042.528,0,0.0
575,Spain,Female,22,8,105229.34,1,1,1,34397.08,0,12650,3619582026.3272,22,0.0
663,Germany,Female,29,4,102714.65,2,0,0,21170.81,0,19227,2174552339.3665,0,0.0
717,Spain,Female,39,6,0.0,2,1,0,93275.61,0,27963,0.0,0,0.0
512,France,Female,30,6,0.0,2,1,0,88827.31,0,15360,0.0,0,0.0
653,France,Female,74,0,121276.32,1,1,1,160348.31,0,48322,19446452955.0192,74,0.0
561,Germany,Female,49,1,102025.32,1,1,0,133051.64,1,27489,13574636147.524803,0,102025.32
729,France,Male,39,4,121404.64,1,1,1,159618.17,0,28431,19378386466.3088,39,0.0
603,Germany,Male,46,4,98899.76,2,1,1,86190.34,0,27738,8524203940.318399,46,0.0
624,France,Male,51,10,123401.43,2,1,1,127825.25,0,31824,15773818640.107498,51,0.0
722,France,Male,30,5,0.0,2,1,0,166376.54,0,21660,0.0,0,0.0
761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0,28918,13185347769.9006,0,0.0
593,France,Male,45,4,138825.19,1,0,0,10828.78,0,26685,1503307440.9682002,0,0.0
604,Spain,Male,23,9,124577.33,1,1,1,7267.25,0,13892,905334601.4425,23,0.0
584,Germany,Male,42,3,137479.13,1,1,0,25669.1,0,24528,3528965535.883,0,0.0
668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1,24048,25528574655.689598,0,133686.52
744,France,Female,44,3,0.0,2,1,1,189016.14,0,32736,0.0,44,0.0
790,Spain,Male,20,8,0.0,2,1,0,168152.76,0,15800,0.0,0,0.0
788,France,Male,55,3,0.0,1,0,1,13288.46,1,43340,0.0,55,0.0
657,Spain,Male,36,8,0.0,2,0,1,123866.43,0,23652,0.0,36,0.0
521,France,Male,35,6,96423.84,1,1,0,10488.44,0,18235,1011335660.4096,0,0.0
753,France,Female,36,7,128518.98,1,1,1,44567.83,1,27108,5727812052.4134,36,128518.98
703,Spain,Female,45,1,0.0,1,1,0,182784.11,1,31635,0.0,0,0.0
497,France,Male,41,9,0.0,1,0,0,22074.48,0,20377,0.0,0,0.0
498,Germany,Male,37,8,108432.88,2,1,1,14865.05,0,18426,1611860182.844,37,0.0
737,France,Male,28,8,0.0,2,1,0,106390.01,0,20636,0.0,0,0.0
789,France,Male,37,3,0.0,1,1,0,121883.87,1,29193,0.0,0,0.0
787,France,Male,32,4,0.0,2,1,1,13238.93,0,25184,0.0,32,0.0
625,France,Female,45,3,0.0,1,1,1,184474.15,1,28125,0.0,45,0.0
641,France,Male,57,5,0.0,2,1,1,122449.18,0,36537,0.0,57,0.0
526,Spain,Male,35,5,0.0,2,1,1,105618.14,0,18410,0.0,35,0.0
816,Germany,Female,25,2,150355.35,2,1,1,35770.84,0,20400,5378337167.9939995,25,0.0
773,France,Male,41,4,0.0,2,1,1,24924.92,0,31693,0.0,41,0.0
486,France,Male,63,9,97009.15,1,1,1,85101.0,0,30618,8255575674.15,63,0.0
628,Spain,Male,42,7,0.0,2,0,1,172967.87,0,26376,0.0,42,0.0
574,Spain,Male,52,7,115532.52,1,1,0,196257.67,0,29848,22674143184.428402,0,0.0
753,France,Male,57,7,0.0,1,1,0,159475.08,1,42921,0.0,0,0.0
716,France,Female,38,1,0.0,2,1,1,99661.46,0,27208,0.0,38,0.0
535,Germany,Male,20,9,134874.4,1,1,1,118825.56,0,10700,16026526109.664,20,0.0
739,France,Male,42,2,141642.92,2,1,0,172149.76,0,31038,24383794683.699203,0,0.0
636,France,Female,45,7,139859.23,1,1,1,108402.54,0,28620,15161095774.4442,45,0.0
511,Spain,Female,66,4,0.0,1,1,0,1643.11,1,33726,0.0,0,0.0
604,France,Female,53,2,121389.78,1,1,1,48201.64,1,32012,5851186475.2392,53,121389.78
662,France,Female,38,2,96479.81,1,1,0,120259.41,0,25156,11602605027.5121,0,0.0
639,France,Female,42,4,0.0,2,0,0,167682.37,0,26838,0.0,0,0.0
491,Germany,Male,70,6,148745.92,2,1,1,17818.33,0,34370,2650403888.7136006,70,0.0
461,France,Female,28,8,0.0,1,1,1,103349.74,0,12908,0.0,28,0.0
561,France,Male,33,6,0.0,2,0,0,173680.39,0,18513,0.0,0,0.0
722,France,Male,20,6,0.0,2,1,0,195486.28,0,14440,0.0,0,0.0
504,France,Female,49,7,0.0,3,0,1,87822.14,1,24696,0.0,49,0.0
553,France,Male,41,1,0.0,2,1,0,90607.31,0,22673,0.0,0,0.0
724,France,Female,40,6,110054.45,1,1,1,86950.72,0,28960,9569313666.704,40,0.0
712,France,Male,29,3,102540.61,1,1,1,189680.79,0,20648,19449983911.8819,29,0.0
783,Spain,Female,59,9,126224.87,1,1,1,4423.63,0,46197,558372121.6781,59,0.0
551,France,Female,36,5,0.0,1,1,0,183479.12,0,19836,0.0,0,0.0
680,France,Male,33,1,123082.08,1,1,0,134960.98,0,22440,16611278137.238401,0,0.0
497,Germany,Male,41,5,80542.81,1,0,0,88729.22,1,20377,7146500707.9082,0,80542.81
676,Spain,Male,35,0,0.0,2,0,0,139911.58,0,23660,0.0,0,0.0
640,Germany,Female,74,2,116800.25,1,1,1,34130.43,0,47360,3986442756.6075,74,0.0
514,France,Male,38,4,112230.38,1,1,0,16717.11,1,19532,1876167607.8018003,0,112230.38
537,Spain,Male,30,1,103138.17,1,1,1,96555.42,0,16110,9958549322.3814,30,0.0
614,Spain,Female,41,7,179915.85,1,0,0,14666.35,1,25174,2638708826.6475,0,179915.85
678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0,27120,21570250140.0302,0,0.0
850,France,Female,26,4,62610.96,2,0,1,179365.1,0,22100,11230221101.496,26,0.0
748,France,Male,40,0,0.0,1,0,0,60416.76,0,29920,0.0,0,0.0
831,France,Female,32,2,146033.62,1,1,0,191260.74,0,26592,27930498226.078796,0,0.0
670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0,20100,421016530.38299996,0,0.0
677,France,Male,36,4,0.0,2,1,0,7824.31,0,24372,0.0,0,0.0
542,Spain,Male,37,8,0.0,1,1,1,807.06,0,20054,0.0,37,0.0
444,France,Female,40,5,84350.07,1,1,0,143835.76,0,17760,12132556424.503202,0,0.0
640,Germany,Male,39,9,131607.28,4,0,1,6981.43,1,24960,918807012.8104,39,131607.28
692,Spain,Male,28,9,118945.09,1,0,0,16064.25,1,19376,1910763662.0325,0,118945.09
563,Spain,Female,36,4,143680.47,2,1,1,63531.19,0,20268,9128191238.8593,36,0.0
543,Spain,Female,46,5,140355.6,1,1,1,85086.78,0,24978,11942406058.968,46,0.0
544,France,Female,21,10,161525.96,2,1,0,9262.77,0,11424,1496177816.5092,0,0.0
603,Spain,Female,56,5,90778.76,2,1,0,162223.67,1,33768,14726463605.2492,0,90778.76
689,Spain,Male,38,2,0.0,1,1,1,82709.8,0,26182,0.0,38,0.0
516,Spain,Female,27,1,0.0,1,0,1,112311.15,0,13932,0.0,27,0.0
541,France,Male,29,7,127504.57,1,0,0,86173.92,0,15689,10987568614.8144,0,0.0
579,Spain,Female,31,9,0.0,2,1,0,112395.98,0,17949,0.0,0,0.0
850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1,35700,5068542870.811199,42,84445.68
738,Germany,Male,58,2,133745.44,4,1,0,28373.86,1,42804,3794874390.1984,0,133745.44
671,Spain,Female,31,4,0.0,2,0,1,79270.02,0,20801,0.0,31,0.0
683,Germany,Female,35,5,95698.79,1,0,1,182566.76,0,23905,17471418026.220398,35,0.0
465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0,11160,29854822521.743298,0,0.0
530,France,Female,48,0,0.0,1,1,0,85081.09,0,25440,0.0,0,0.0
648,Germany,Female,45,5,118886.55,1,0,0,51636.7,0,29160,6138909116.385,0,0.0
550,Spain,Male,51,5,0.0,2,1,0,153917.41,0,28050,0.0,0,0.0
658,France,Female,29,8,0.0,2,0,1,130461.09,0,19082,0.0,29,0.0
737,Germany,Female,22,10,111543.26,2,0,0,106327.85,0,16214,11860155017.791,0,0.0
527,Spain,Female,36,6,0.0,2,1,1,102280.29,0,18972,0.0,36,0.0
625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0,30625,1617847541.0955,49,0.0
739,Germany,Male,45,7,102703.62,1,0,1,147802.94,1,33255,15179896984.6428,45,102703.62
536,Spain,Female,28,4,0.0,1,1,1,136197.65,0,15008,0.0,28,0.0
655,Spain,Male,38,3,250898.09,3,0,1,81054.0,1,24890,20336293786.86,38,250898.09
515,Spain,Male,35,10,176273.95,1,0,1,121277.78,0,18025,21378113327.831,35,0.0
850,France,Male,32,4,156001.68,2,1,1,151677.31,0,27200,23661915177.8808,32,0.0
751,Spain,Male,33,4,79281.61,1,1,0,117547.76,0,24783,9319375664.6936,0,0.0
678,France,Male,36,0,107379.68,1,1,1,84460.18,0,24408,9069307101.142399,36,0.0
711,France,Female,35,8,0.0,1,1,1,67508.01,0,24885,0.0,35,0.0
691,France,Female,33,6,0.0,2,1,0,164074.89,0,22803,0.0,0,0.0
420,Spain,Female,55,4,91893.32,1,1,0,144870.28,1,23100,13312610998.5296,0,91893.32
473,Germany,Female,32,5,146602.25,2,1,1,72946.95,0,15136,10694187000.637499,32,0.0
415,France,Male,46,9,134950.19,3,0,0,178587.36,1,19090,24100398163.5984,0,134950.19
649,France,Male,39,3,113096.41,1,1,1,60335.24,0,25311,6823699040.4883995,39,0.0
769,France,Female,26,7,0.0,2,1,0,176843.53,0,19994,0.0,0,0.0
757,France,Female,44,4,123322.15,1,1,0,137136.29,0,33308,16911942125.8235,0,0.0
683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0,20490,7365684267.143999,30,0.0
653,France,Male,33,1,0.0,2,0,0,53379.52,0,21549,0.0,0,0.0
794,Spain,Male,31,0,144880.34,2,0,1,175643.44,0,24614,25447281305.9696,31,0.0
682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0,31372,8016625728.202,46,0.0
